3609,十歳以前に読んだ本,坪内 逍遥,日本の名随筆36　読,作品社
3610,名工出世譚,幸田 露伴,日本の名随筆39　藝,作品社
3611,些細なやうで重大な事,幸田 露伴,日本の名随筆　別巻76　常識,作品社
3612,言いたい事と言わねばならない事と,桐生 悠々,日本の名随筆　別巻76　常識,作品社
3613,常識家の非常識,萩原 朔太郎,日本の名随筆　別巻76　常識,作品社
3614,独身,森 鴎外,普請中　青年　森鴎外全集2,ちくま文庫、筑摩書房
3615,牛鍋,森 鴎外,普請中　青年　森鴎外全集2,ちくま文庫、筑摩書房
3616,出奔,伊藤 野枝,伊藤野枝全集　上,學藝書林
3617,わがまま,伊藤 野枝,伊藤野枝全集　上,學藝書林
3618,日本国民の文化的素質,内藤 湖南,内藤湖南全集　第九卷,筑摩書房
3619,希臘及び羅馬と香料,加福 均三,日本の名随筆48　香,作品社
3620,香ひの狩猟者,北原 白秋,日本の名随筆48　香,作品社
3621,犬,正岡 子規,日本の名随筆76　犬,作品社
3622,犬物語,内田 魯庵,日本の名随筆76　犬,作品社
3625,冬の女,横光 利一,定本横光利一全集　第二巻,河出書房新社
3626,盲腸,横光 利一,定本横光利一全集　第二巻,河出書房新社
3627,七階の運動,横光 利一,定本横光利一全集　第二巻,河出書房新社
3628,一条の詭弁,横光 利一,定本横光利一全集　第二巻,河出書房新社
3629,ひらきぶみ,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3630,婦人と思想,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3631,女子の独立自営,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3632,鏡心灯語　抄,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3633,婦人改造と高等教育,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3634,私娼の撲滅について,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3635,選挙に対する婦人の希望,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3636,食糧騒動について,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3637,激動の中を行く,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3638,婦人も参政権を要求す,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3639,婦人改造の基礎的考察,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3640,教育の民主主義化を要求す,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3641,非人道的な講和条件,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3642,階級闘争の彼方へ,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3643,婦人指導者への抗議,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3644,新婦人協会の請願運動,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3645,文化学院の設立について,与謝野 晶子,与謝野晶子評論集,岩波文庫、岩波書店
3646,こがね丸,巌谷 小波,日本児童文学名作集（上）,岩波文庫、岩波書店
3647,海の使者,泉 鏡花,高野聖,集英社文庫、集英社
3648,凱旋祭,泉 鏡花,外科室・海城発電,岩波文庫、岩波書店
3649,女客,泉 鏡花,泉鏡花集成4,ちくま文庫、筑摩書房
3650,妖僧記,泉 鏡花,泉鏡花集成4,ちくま文庫、筑摩書房
3651,陽炎座,泉 鏡花,泉鏡花集成6,ちくま文庫、筑摩書房
3652,革鞄の怪,泉 鏡花,泉鏡花集成6,ちくま文庫、筑摩書房
3653,唄立山心中一曲,泉 鏡花,泉鏡花集成6,ちくま文庫、筑摩書房
3654,菎蒻本,泉 鏡花,泉鏡花集成6,ちくま文庫、筑摩書房
3655,第二菎蒻本,泉 鏡花,泉鏡花集成6,ちくま文庫、筑摩書房
3656,白金之絵図,泉 鏡花,泉鏡花集成6,ちくま文庫、筑摩書房
3657,茸の舞姫,泉 鏡花,泉鏡花集成6,ちくま文庫、筑摩書房
3658,南地心中,泉 鏡花,泉鏡花集成6,ちくま文庫、筑摩書房
3659,灯明之巻,泉 鏡花,泉鏡花集成9,ちくま文庫、筑摩書房
3660,神鷺之巻,泉 鏡花,泉鏡花集成9,ちくま文庫、筑摩書房
3661,開扉一妖帖,泉 鏡花,泉鏡花集成9,ちくま文庫、筑摩書房
3662,縷紅新草,泉 鏡花,泉鏡花集成9,ちくま文庫、筑摩書房
3663,薄紅梅,泉 鏡花,泉鏡花集成10,ちくま文庫、筑摩書房
3664,縁結び,泉 鏡花,ちくま日本文学全集　泉鏡花,筑摩書房
3665,晋室の南渡と南方の開発,桑原 隲蔵,桑原隲藏全集　第一卷　東洋史説苑,岩波書店
3666,東洋人の発明,桑原 隲蔵,桑原隲藏全集　第一巻　東洋史説苑,岩波書店
3667,歴史上より観たる南支那の開発,桑原 隲蔵,桑原隲藏全集　第一卷　東洋史説苑,岩波書店
3668,世界新秩序の原理,西田 幾多郎,西田幾多郎全集　第十二巻,岩波書店
3669,映画芸術と映画,戸坂 潤,戸坂潤全集　第四巻,勁草書房
3670,娯楽論,戸坂 潤,戸坂潤全集　第四巻,勁草書房
3671,蟹の怪,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社
3672,花の咲く比,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社
3673,不動像の行方,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社
3674,蛇怨,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社
3675,鮭の祟,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社
3676,妖怪記,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社
3677,鍛冶の母,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社
3678,鷲,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社
3679,尼になった老婆,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社
3680,幻術,田中 貢太郎,日本の怪談（二）,河出文庫、河出書房新社
3681,三角と四角,巌谷 小波,日本児童文学名作集（上）,岩波文庫、岩波書店
3682,沁々した愛情と感謝と,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3683,花、土地、人,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3684,親しく見聞したアイヌの生活,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3685,断想,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3686,追慕,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3687,一粒の粟,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3688,わたくしの大好きなアメリカの少女,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3689,アメリカ文士気質,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3690,蚊遣り,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3691,私の事,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3692,花袋・秋声の祝賀会に際して,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3693,私の見た米国の少年,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3694,私の好きな小説・戯曲中の女,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3695,今年改良したき事,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3696,結婚相手の性行を知る最善の方法,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3697,二つの態度,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3698,偶感一語,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3699,思い出すこと,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3700,印象,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3701,「小売商人の不正事実」について,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3702,思い出すかずかず,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3703,深く静に各自の路を見出せ,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3704,透き徹る秋,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3705,強い影響を与えた点で,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3706,行く可き処に行き着いたのです,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3707,純粋な動機なら好い,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3708,何がお好き？,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3709,入学試験前後,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3710,小鳥,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3711,芸術家と国語,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3712,その人らしい人が好き,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3713,死後の世界は有るか無いか,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3714,博覧会見物の印象,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3715,追想,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3716,ジムバリストを聴いて,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3717,初めて蓄音器を聞いた時とすきなレコオド,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3718,女学生だけの天幕生活,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3719,手芸について,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3720,外来の音楽家に感謝したい,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3721,特に感想なし,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3722,今年心を動かした事,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3723,われを省みる,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3724,大橋房子様へ,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3725,日本髷か束髪か,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3726,気むずかしやの見物,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3727,子に愛人の出来た場合,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3728,有島さんの死について,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3729,ようか月の晩,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3730,弟子の心,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3731,有島氏の死を知って,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3732,私の覚え書,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3733,廃したい弊風と永続させたい美風,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3734,小景,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3735,処女作より結婚まで,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3736,断片的なもの,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3737,すきな食べ物と嫌いな食べ物,宮本 百合子,宮本百合子全集　第十七巻,新日本出版社
3738,骨董羹,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3739,雑筆,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3740,点心,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3741,本の事,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3742,支那の画,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3743,野人生計事,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3744,続野人生計事,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3745,澄江堂雑記,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3746,続澄江堂雑記,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3747,鑑定,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3748,一番気乗のする時,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3749,はつきりした形をとる為めに,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
3750,イズムと云ふ語の意味次第,芥川 竜之介,筑摩全集類聚　芥川龍之介全集第四巻,筑摩書房
